Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
TCGA-GM-A2DD-01A,0.0850366426245669,0,0,0.23946233556999,0,0.327015332494191,0.0849566833642568,0.0502610648003336,0.0465675848035499,0.0294257392936937,0,0.0445359513342436,0.0101473298010046,0.181393724171337,0.222816009323171,0.257014578709975,0.0609875230405198,0.0573899650418653,0.109988168755756,0,0,0.00110466415567615,0,0.600953941483278,0.81276293639581,1.80810329728413
TCGA-GM-A2DF-01A,0.0503004408037931,0,0.12129249130298,0.0629036548287485,0,0.132706887647079,0,0.113139686880094,0.0470856192654266,0,0,0.0568245934817158,0.00144569406677523,0.242020389846833,0.112364173315689,0.129674751030744,0.011783386941499,0,0,0.0106469250056449,0.00167991292599681,0,0,0.785212556626566,0.707144228523636,1.09386860734302
TCGA-GM-A2DH-01A,0.131500631693281,0,0,0.261792426689992,0,0.426474150785212,0.0652745483112197,0.233669588482064,0.0736857708244162,0,0,0.0382075438285082,0.0171802217249374,0.228885935030107,0.234006406520424,0.17129438911954,0.0544276921771369,0.0203357683095231,0.0894240835952498,0,0,0,0,0.752724522510212,0.721193096258563,2.04615915709161
TCGA-GM-A2DI-01A,0.176303113629439,0,0.096983023361902,0.564495864121568,0,0.624501359862556,0.149321072316702,0,0.0196072885554498,0,0.0872752489473056,0,0.0635931464115122,0.230430548335825,0.278660659207965,0.271296170107123,0.0492393032793763,0,0.128651472648019,0,0,0.0179204202634592,0,0.790837963368769,0.702517911317213,2.7582786910482
TCGA-GM-A3XL-01A,0.00305899846140405,0.00792725730242434,0.1138344226346,0.237222984064567,0,0.123510291788029,0.109583040922416,0.111554202972227,0.039676463213674,0,0.0712850573035911,0.0128955558066741,0.000287834016699016,0.144360615555283,0.180381064246693,0.166033368191891,0.0723465027356359,0.0261582708882926,0.0421004760162339,0,0,0.00999093415141538,0,0.734230784540134,0.742401655595044,1.47220734027175
TCGA-HN-A2NL-01A,0.0337008027526157,0,0.0690415522447066,0.181676198491177,0,0.105807787017591,0.0331048208528289,0.10910150776104,0.0664714470628275,0,0,0.0209137233803168,0,0.210555678762124,0.121965295084677,0.153306150617214,0.00765667535456878,0.000568772312874189,0.0427306232810206,0,0,0,0,0.784119708705785,0.708128172036697,1.15660103497558
TCGA-LL-A441-01A,0.594194863497535,0.0662067763745705,0.0423970178943823,0.28152994189886,0,0.237699131894122,0.099538891108913,0.163780436363745,0.188015287912067,0,0.0418759252038785,0,0,0.385573368341324,0.234711656943053,0.131040358961771,0.0410369775591983,0,0.124858884883896,0,0,0,0,0.773676525960376,0.721820618463008,2.63245951883731
TCGA-LL-A5YO-01A,0.196213791453033,0.0171880857923234,0.11712174099794,0.390303981700985,0,0.130094203042384,0.118946980071413,0.158814209517586,0.185694657329071,0,0.00446686819110539,0.0289776520291838,0.00748542760058254,0.450675060254622,0.313027868980522,0.223284618085362,0.112152553174592,0,0.152714029940818,0,0,0.000380670931957497,0,0.786928114097224,0.714972117605673,2.60754239909348
TCGA-LL-A740-01A,0.0139828642992542,0.00262852306044101,0.0113880720554087,0.0273109410635865,0,0.145251627675206,0.0183492969503614,0.05230271228042,0.0466456069976023,0,0.0160956582234089,0.00399327197190326,0.0136637979270327,0.352277680671363,0.0525005109771643,0.206897007869128,0.0944828635843591,0.0172573345755984,0.0719822981795697,0,0,0.00434787366645521,0,0.809146829449708,0.668879344232419,1.15135794202826
TCGA-OL-A5D6-01A,0.0383696471460372,0,0.0272731278475793,0.0430581733870452,0,0.201331354383415,0,0.035769596892897,0.0187500433401306,0,0.0098238719260754,0.00200265357685496,0.0389939673289072,0.069163796274461,0.0822240563163443,0.200674856272576,0.0307275679086442,0.0082095512185646,0.0872881946234949,0,0,0.00126537508609415,0,0.663308502931287,0.789634531790842,0.894925833529121
TCGA-OL-A5D7-01A,0.0665360725812596,0.0506040322932311,0.0326339915181228,0.27413203264906,0,0.186284790816762,0.14513335736465,0.163322906493069,0.220694035267844,0,0.0481298582897144,0,0.0100835512770336,0.171682204131583,0.274757976410868,0.216438716467334,0.0090056560771785,0.019637621455652,0.0314050235904835,0,0,0.00582299602899461,0,0.504523548632018,0.863570962903902,1.92630482271284
TCGA-OL-A5RW-01A,0,0.0402460184538998,0,0,0,0.122794630690681,0,0.109816138068282,0.0638998983647682,0.0379200939951857,0,0.030471646945309,0.0134918762803164,0.237155393662843,0.147225344522705,0.163984672560021,0.00708147507511804,0.0411937959848704,0.0312522912179302,0,0.00797017488002547,0.00793581544585516,0,0.557059408842662,0.83263255450185,1.06243926614781
TCGA-OL-A66I-01A,0.0461106834763259,0,0.0520254857333432,0.834364106281683,0,0.225399051014967,0.166689699451286,0.152796201477919,0.287182428841258,0,0,0.0237295354473595,0.00155423685130019,0.321214048877196,0.352285799204109,0.148051407846561,0.29208705594339,0.0114635966319782,0.109576522301842,0,0,0.0082210653977527,0,0.763439734191789,0.711351361114753,3.03275092477827
TCGA-OL-A66P-01A,0.0121544596158097,0.0114500264814949,0.203576996511165,0.363004412782846,0,0,0.0275772875797215,0.136623926268494,0.100136512652142,0,0.0527575301997609,0.0347039852804267,0.00674434350825512,0.146079802252065,0.104947890709896,0.183171149338627,0.029841286354624,0,0.071569327612173,0,0,0.00562686547272474,0,0.688814880474404,0.774981202391668,1.48996580262023
TCGA-OL-A6VO-01A,0.0246646859265616,0,0.0165445468792306,0.0983211223108023,0,0.200453502347031,0.0275672612885837,0.157883691777355,0.0579066662018743,0,0,0.0300450982202274,0,0.825009462578537,0.174803467165901,0.147624797122544,0,0.00806688729929914,0.0135147497028152,0,0.00237007668373418,0,0,0.368266145844515,0.952234509705037,1.7847760155045
TCGA-OL-A97C-01A,0.0496821685544025,0,0.0182959641245676,0.292144534743385,0,0.181069386877938,0.0567340639370689,0.114592077761844,0.00938087767565041,0.017025415917517,0.0160428914360129,0,0,0.275988827891021,0.112833090602124,0.225301522478593,0.00135949218472615,0,0.0279644090146133,0,0,0,0,0.710176849003676,0.744076021492858,1.39841472319946
TCGA-S3-AA10-01A,0.0501630886872655,0.0177989383726114,0.132280218636537,0.249875135347931,0,0.205765700707582,0.129203580089198,0.308967358518303,0.139774126343611,0,0,0.156179414805077,0,0.383190369815948,0.354443404218087,0.191831485537101,0.0200702756073075,0.00953138065469807,0.04213328834563,0,0,0.0026971362129392,0,0.633401212567795,0.789740266782761,2.39390490189983
TCGA-S3-AA15-01A,0.123206840405503,0.065493085493024,0.329967876003862,0.147723940153744,0.0125130728546159,0.109971078425999,0.0349413460870499,0.0128728211304569,0.0725330004182039,0,0.00138415254691568,0.0344409948340129,0.0199464938148847,0.171220927259042,0.0701187488234985,0.146245793637558,0.0115132904135389,0.00897593892573298,0.104280937222427,0,0,0.0030611353379869,0,0.707824819378592,0.791737680354629,1.48041147378806
